audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,decision_basis,notes,reviewer_id,reviewed_at
PV-0431,radiator --lower than--> bag,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0431.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0431.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0432,cabinet --higher than--> sink,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0432.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0432.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0433,floor --lower than--> radiator,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0433.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0433.ply,physically_valid,medium,geometry_supports_relation,true,evidence_only_visual_adjudication,the floor is visibly below the radiator,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0434,floor --standing on--> cabinet,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0434.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0434.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the cabinet stands on the floor; the stated inverse standing direction is contradicted,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0435,trash can --higher than--> toilet brush,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0435.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0435.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0436,floor --lying on--> blanket,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0436.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0436.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the blanket lies on the floor; the stated inverse lying direction is contradicted,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0437,shelf --lower than--> towel,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0437.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0437.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0438,wall --lower than--> kitchen cabinet,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0438.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0438.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0439,shelf --standing on--> shower wall,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0439.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0439.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0440,pillow --higher than--> item,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0440.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0440.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0441,dining chair --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0441.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0441.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0442,floor --higher than--> cushion,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0442.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0442.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0443,toilet paper dispenser --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0443.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0443.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0444,wall --lying on--> chair,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0444.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0444.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0445,pillow --lower than--> picture,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0445.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0445.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0446,plant --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0446.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0446.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0447,lamp --standing on--> bench,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0447.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0447.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the lamp instances are separated above the bench without visible support contact,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0448,tv --lower than--> plant,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0448.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0448.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0449,object --standing on--> tv,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0449.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0449.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0450,chair --supported by--> chair,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.ply,physically_invalid,high,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0451,suitcase --higher than--> paper towel,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0451.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0451.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0452,carpet --close by--> armchair,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0452.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0452.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0453,desk --standing on--> drawer,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0453.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0453.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0454,ceiling --supported by--> window,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0454.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0454.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0455,couch --higher than--> cushion,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0455.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0455.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0456,floor --close by--> bench,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0456.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0456.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0457,cushion --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0457.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0457.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0458,kitchen cabinet --lower than--> kitchen cabinet,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0458.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0458.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0459,curtain --close by--> windowsill,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0459.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0459.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0460,table --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0460.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0460.ply,physically_valid,medium,geometry_supports_relation,true,evidence_only_visual_adjudication,the table is visibly adjacent to the wall,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0461,board --supported by--> door,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0461.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0461.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0462,floor --standing on--> sink,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0462.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0462.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the floor lies below the sink and does not stand on it,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
