audit_id,relation,predicate_label,predicate_family,geometry_projection_path,rgb_pair_crop_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0420,shelf --supported by--> floor,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0420.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0420.ply,physically_valid,high,direct_support_contact,True,codex_blinded_rereview_v2:center_dz_norm=0.0423;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.0253;surface_p02_norm=0.0096;surface_p10_norm=0.0399;subject_vertical_aspect=0.2076;local_object_points=72,codex_blinded_rereview_v2,2026-07-10T07:14:53.552163+00:00
PV-0421,bath cabinet --close by--> bath cabinet,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0421.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0421.ply,ambiguous,low,proximity_requires_scene_context,True,codex_blinded_rereview_v2:center_dz_norm=-1.0427;bbox_gap_norm=0.3132;xy_bbox_gap_norm=0.0714;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.6112;surface_p10_norm=0.7397;subject_vertical_aspect=1.1631;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.557752+00:00
PV-0422,dining chair --supported by--> floor,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0422.png,local_dataset/qwen_vl_crops/full_validation/e61b0e04-bada-2f31-82d6-72831a602ba7_6/39_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0422.ply,physically_valid,high,direct_support_contact,True,codex_blinded_rereview_v2:center_dz_norm=0.0680;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.0158;surface_p02_norm=0.0057;surface_p10_norm=0.0148;subject_vertical_aspect=2.0015;local_object_points=77,codex_blinded_rereview_v2,2026-07-10T07:14:53.564733+00:00
PV-0423,plant --higher than--> carpet,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0423.png,local_dataset/qwen_vl_crops/full_validation/6bde607b-9162-246f-8e65-76e3ef265504_2/6_2/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0423.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.2858;bbox_gap_norm=0.3706;xy_bbox_gap_norm=0.3706;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.3950;surface_p10_norm=0.4316;subject_vertical_aspect=2.4834;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.571492+00:00
PV-0424,sink --supported by--> wall,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0424.png,local_dataset/qwen_vl_crops/full_validation/1d234024-e280-2b1a-8c28-2743fefed020_1/3_16/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0424.ply,ambiguous,low,support_surface_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=-0.6184;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.8277;support_gap_norm=-1.4843;surface_p02_norm=0.0631;surface_p10_norm=0.1214;subject_vertical_aspect=1.0098;local_object_points=168,codex_blinded_rereview_v2,2026-07-10T07:14:53.576177+00:00
PV-0425,clock --lying on--> ceiling,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0425.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0425.ply,physically_invalid,high,lying_support_absent,True,codex_blinded_rereview_v2:center_dz_norm=-0.6458;bbox_gap_norm=1.6754;xy_bbox_gap_norm=1.6750;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.8584;surface_p10_norm=1.9109;subject_vertical_aspect=4.1783;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.580710+00:00
PV-0426,menu --standing on--> table,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0426.png,local_dataset/qwen_vl_crops/full_validation/0cac7540-8d6f-2d13-8eee-36ba2a428e3f_2/27_6/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0426.ply,ambiguous,low,standing_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.1811;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.2977;surface_p02_norm=0.0000;surface_p10_norm=0.0000;subject_vertical_aspect=1.3567;local_object_points=119,codex_blinded_rereview_v2,2026-07-10T07:14:53.581781+00:00
PV-0427,wall --close by--> shower wall,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0427.png,local_dataset/qwen_vl_crops/full_validation/10b17963-3938-2467-8a48-0d4af350ce92_1/3_25/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0427.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=-0.3230;bbox_gap_norm=0.0066;xy_bbox_gap_norm=0.0066;xy_overlap_ratio=0.0000;support_gap_norm=-0.8030;surface_p02_norm=0.0127;surface_p10_norm=0.0368;subject_vertical_aspect=1.1567;local_object_points=307,codex_blinded_rereview_v2,2026-07-10T07:14:53.588413+00:00
PV-0428,clutter --close by--> floor,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0428.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0428.ply,physically_invalid,medium,separated_relative_to_pair_scale,True,codex_blinded_rereview_v2:center_dz_norm=-0.3638;bbox_gap_norm=0.5446;xy_bbox_gap_norm=0.5446;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.7319;surface_p10_norm=0.7501;subject_vertical_aspect=0.7242;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.594502+00:00
PV-0429,toilet paper dispenser --higher than--> clutter,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0429.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0429.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.7633;bbox_gap_norm=2.6870;xy_bbox_gap_norm=2.6790;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.8547;surface_p10_norm=2.9028;subject_vertical_aspect=1.9828;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.595481+00:00
PV-0430,chair --lying on--> floor,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0430.png,local_dataset/qwen_vl_crops/full_validation/9766cbf5-6321-2e2f-8131-78c4e204635d_4/31_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0430.ply,ambiguous,low,lying_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.2405;bbox_gap_norm=0.1208;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=0.1202;surface_p02_norm=0.1370;surface_p10_norm=0.1571;subject_vertical_aspect=1.0132;local_object_points=230,codex_blinded_rereview_v2,2026-07-10T07:14:53.602725+00:00
PV-0431,radiator --lower than--> bag,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0431.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0431.ply,physically_invalid,medium,moderate_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.1134;bbox_gap_norm=2.2438;xy_bbox_gap_norm=2.2438;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.5437;surface_p10_norm=2.5985;subject_vertical_aspect=0.7317;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.605793+00:00
PV-0432,cabinet --higher than--> sink,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0432.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0432.ply,ambiguous,low,near_tied_vertical_extent,True,codex_blinded_rereview_v2:center_dz_norm=-0.0982;bbox_gap_norm=1.2221;xy_bbox_gap_norm=1.2221;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.3800;surface_p10_norm=1.4594;subject_vertical_aspect=1.2598;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.609103+00:00
PV-0433,floor --lower than--> radiator,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0433.png,local_dataset/qwen_vl_crops/full_validation/c92fb5b7-f771-2064-87a9-31c819832405_1/1_5/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0433.ply,ambiguous,low,near_tied_vertical_extent,True,codex_blinded_rereview_v2:center_dz_norm=-0.1719;bbox_gap_norm=0.0087;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.7511;support_gap_norm=-0.2675;surface_p02_norm=0.0195;surface_p10_norm=0.0500;subject_vertical_aspect=0.0258;local_object_points=487,codex_blinded_rereview_v2,2026-07-10T07:14:53.615164+00:00
PV-0434,floor --standing on--> cabinet,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0434.png,local_dataset/qwen_vl_crops/full_validation/e61b0e04-bada-2f31-82d6-72831a602ba7_1/1_10/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0434.ply,physically_invalid,medium,contact_but_flat_pose,True,codex_blinded_rereview_v2:center_dz_norm=-0.0685;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.0992;surface_p02_norm=0.0097;surface_p10_norm=0.0289;subject_vertical_aspect=0.0168;local_object_points=1399,codex_blinded_rereview_v2,2026-07-10T07:14:53.622682+00:00
PV-0435,trash can --higher than--> toilet brush,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0435.png,local_dataset/qwen_vl_crops/full_validation/ab835fae-54c6-29a1-995e-b06cfc555786_1/7_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0435.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.4778;bbox_gap_norm=1.9897;xy_bbox_gap_norm=1.9897;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.2642;surface_p10_norm=2.3352;subject_vertical_aspect=1.1847;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.623573+00:00
PV-0436,floor --lying on--> blanket,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0436.png,local_dataset/qwen_vl_crops/full_validation/742e8f15-be0a-294e-9ebb-6c72dbcb9662_1/1_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0436.ply,physically_valid,medium,plausible_contact_with_flat_pose,True,codex_blinded_rereview_v2:center_dz_norm=-0.1221;bbox_gap_norm=0.0610;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.1692;surface_p02_norm=0.0848;surface_p10_norm=0.1126;subject_vertical_aspect=0.0208;local_object_points=384,codex_blinded_rereview_v2,2026-07-10T07:14:53.628859+00:00
PV-0437,shelf --lower than--> towel,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0437.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0437.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.9195;bbox_gap_norm=2.1642;xy_bbox_gap_norm=2.1492;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.4254;surface_p10_norm=2.4633;subject_vertical_aspect=0.3438;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.630874+00:00
PV-0438,wall --lower than--> kitchen cabinet,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0438.png,local_dataset/qwen_vl_crops/full_validation/321c8680-a5a8-2a84-85c2-816a26d59516_1/4_8/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0438.ply,ambiguous,low,near_tied_vertical_extent,True,codex_blinded_rereview_v2:center_dz_norm=-0.0172;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.0082;support_gap_norm=-0.8363;surface_p02_norm=0.0105;surface_p10_norm=0.0666;subject_vertical_aspect=1.8297;local_object_points=43,codex_blinded_rereview_v2,2026-07-10T07:14:53.636192+00:00
PV-0439,shelf --standing on--> shower wall,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0439.png,local_dataset/qwen_vl_crops/full_validation/c7895f7a-339c-2d13-82ac-09ef1c9001ba_4/6_2/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0439.ply,ambiguous,low,standing_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.2586;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.3912;surface_p02_norm=0.0057;surface_p10_norm=0.0268;subject_vertical_aspect=0.2515;local_object_points=827,codex_blinded_rereview_v2,2026-07-10T07:14:53.639607+00:00
PV-0440,pillow --higher than--> item,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0440.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0440.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.4991;bbox_gap_norm=9.1114;xy_bbox_gap_norm=9.1110;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=9.1739;surface_p10_norm=9.2741;subject_vertical_aspect=0.9842;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.640932+00:00
PV-0441,dining chair --close by--> wall,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0441.png,local_dataset/qwen_vl_crops/full_validation/e61b0e04-bada-2f31-82d6-72831a602ba7_7/40_3/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0441.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=-0.5182;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.9094;surface_p02_norm=0.3057;surface_p10_norm=0.3299;subject_vertical_aspect=1.7638;local_object_points=178,codex_blinded_rereview_v2,2026-07-10T07:14:53.647868+00:00
PV-0442,floor --higher than--> cushion,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0442.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0442.ply,physically_invalid,medium,moderate_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.1879;bbox_gap_norm=0.0984;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.2318;surface_p02_norm=0.1336;surface_p10_norm=0.1744;subject_vertical_aspect=0.0264;local_object_points=190,codex_blinded_rereview_v2,2026-07-10T07:14:53.651692+00:00
PV-0443,toilet paper dispenser --higher than--> ceiling,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0443.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0443.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-1.4010;bbox_gap_norm=1.3097;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.9793;support_gap_norm=-1.5703;surface_p02_norm=1.3223;surface_p10_norm=1.3422;subject_vertical_aspect=1.3460;local_object_points=12,codex_blinded_rereview_v2,2026-07-10T07:14:53.653781+00:00
PV-0444,wall --lying on--> chair,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0444.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0444.ply,physically_invalid,medium,lying_support_absent,True,codex_blinded_rereview_v2:center_dz_norm=0.5748;bbox_gap_norm=0.8368;xy_bbox_gap_norm=0.8368;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.1465;surface_p10_norm=1.1624;subject_vertical_aspect=0.6723;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.660453+00:00
PV-0445,pillow --lower than--> picture,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0445.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0445.ply,physically_valid,high,clear_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-1.7906;bbox_gap_norm=6.0094;xy_bbox_gap_norm=5.8548;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=6.1783;surface_p10_norm=6.2535;subject_vertical_aspect=0.5104;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.661315+00:00
PV-0446,plant --lying on--> floor,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0446.png,local_dataset/qwen_vl_crops/full_validation/8eabc455-5af7-2f32-8606-a0bdbe6c537d_3/37_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0446.ply,physically_invalid,medium,lying_support_absent,True,codex_blinded_rereview_v2:center_dz_norm=0.5063;bbox_gap_norm=0.4233;xy_bbox_gap_norm=0.0290;xy_overlap_ratio=0.0000;support_gap_norm=0.4375;surface_p02_norm=0.4504;surface_p10_norm=0.4765;subject_vertical_aspect=0.5069;local_object_points=38,codex_blinded_rereview_v2,2026-07-10T07:14:53.664634+00:00
PV-0447,lamp --standing on--> bench,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0447.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0447.ply,ambiguous,low,standing_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.7572;bbox_gap_norm=0.3350;xy_bbox_gap_norm=0.1122;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.5146;surface_p10_norm=0.5898;subject_vertical_aspect=1.0027;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.670723+00:00
PV-0448,tv --lower than--> plant,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0448.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0448.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.4768;bbox_gap_norm=1.1592;xy_bbox_gap_norm=1.1592;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.1796;surface_p10_norm=1.2438;subject_vertical_aspect=0.7562;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.675376+00:00
PV-0449,object --standing on--> tv,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0449.png,local_dataset/qwen_vl_crops/full_validation/5630cfcf-12bf-2860-8784-83d28a611a83_2/22_17/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0449.ply,ambiguous,low,standing_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=-0.3943;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.8889;support_gap_norm=-1.0185;surface_p02_norm=0.0000;surface_p10_norm=0.0329;subject_vertical_aspect=0.9677;local_object_points=400,codex_blinded_rereview_v2,2026-07-10T07:14:53.679883+00:00
PV-0450,chair --supported by--> chair,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.ply,physically_invalid,high,support_contact_absent,True,codex_blinded_rereview_v2:center_dz_norm=0.0001;bbox_gap_norm=0.9072;xy_bbox_gap_norm=0.9072;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.9204;surface_p10_norm=0.9639;subject_vertical_aspect=0.9322;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.685871+00:00
