audit_id,relation,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,proxy_label,proxy_confidence,proxy_reason,verdict,corrected_label,comment,reviewer_id,reviewed_at
PV-0450,chair --supported by--> chair,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0451,suitcase --higher than--> paper towel,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0451.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0451.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0452,carpet --close by--> armchair,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0452.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0452.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0453,desk --standing on--> drawer,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0453.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0453.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0454,ceiling --supported by--> window,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0454.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0454.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0455,couch --higher than--> cushion,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0455.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0455.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0456,floor --close by--> bench,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0456.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0456.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0457,cushion --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0457.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0457.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0458,kitchen cabinet --lower than--> kitchen cabinet,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0458.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0458.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0459,curtain --close by--> windowsill,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0459.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0459.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0460,table --close by--> wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0460.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0460.ply,physically_valid,medium,the table is visibly adjacent to the wall,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0461,board --supported by--> door,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0461.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0461.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0462,floor --standing on--> sink,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0462.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0462.ply,physically_invalid,medium,the floor lies below the sink and does not stand on it,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0463,curtain --close by--> lamp,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0463.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0463.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0464,dining table --close by--> table lamp,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0464.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0464.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0465,frame --standing on--> clutter,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0465.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0465.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0466,wall --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0466.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0466.ply,physically_invalid,medium,the wall is vertically oriented rather than lying on the floor,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0467,ceiling --standing on--> blanket,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0467.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0467.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0468,chair --close by--> chair,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0468.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0468.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0469,clock --higher than--> towel,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0469.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0469.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0470,blanket --lower than--> table,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0470.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0470.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0471,box --higher than--> kitchen counter,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0471.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0471.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0472,blanket --standing on--> pillow,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0472.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0472.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0473,wall --close by--> pillow,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0473.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0473.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0474,object --lying on--> ceiling,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0474.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0474.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0475,object --lying on--> box,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0475.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0475.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0476,lamp --higher than--> box,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0476.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0476.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0477,stove --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0477.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0477.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0478,doorframe --close by--> cleanser,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0478.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0478.ply,physically_invalid,medium,the cleanser is separated from the doorframe relative to its extent,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0479,floor --higher than--> cabinet,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0479.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0479.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0480,wall --close by--> wall,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0480.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0480.ply,physically_valid,medium,the two wall instances are adjacent/intersecting in the visible geometry,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0481,wall --close by--> picture,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0481.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0481.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0482,wall --close by--> sink,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0482.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0482.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0483,pillow --close by--> curtain,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0483.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0483.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0484,plant --close by--> window,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0484.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0484.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
