audit_id,relation,predicate_family,geometry_projection_path,rgb_pair_crop_path,proxy_label,proxy_confidence,proxy_reason_code,proxy_rule,visible_geometry_cues,human_final_label,human_confidence,human_reason_code,human_notes,reviewer_id,reviewed_at
PV-0428,clutter --close by--> floor,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0428.png,,ambiguous,low,distance_context_dependent,robust_bbox_gap_norm_mid_band,center_dz_norm=-0.3999;bbox_gap_norm=0.6371;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8095;local_object_points=0,,,,,,
PV-0429,toilet paper dispenser --higher than--> clutter,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0429.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-0.8259;bbox_gap_norm=2.9794;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.8526;local_object_points=0,,,,,,
PV-0430,chair --lying on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0430.png,local_dataset/qwen_vl_crops/full_validation/9766cbf5-6321-2e2f-8131-78c4e204635d_4/31_1/pair_view_000.png,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=0.2845;bbox_gap_norm=0.1607;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.1630;subject_vertical_aspect=1.0856;local_object_points=256,,,,,,
PV-0431,radiator --lower than--> bag,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0431.png,,physically_invalid,medium,vertical_order_inconsistent,directed_center_height_reversed_le_-0.12,center_dz_norm=0.1255;bbox_gap_norm=2.5748;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.6931;local_object_points=0,,,,,,
PV-0432,cabinet --higher than--> sink,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0432.png,,ambiguous,low,vertical_order_near_tie,directed_center_height_margin_near_zero,center_dz_norm=-0.1098;bbox_gap_norm=1.4921;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.3571;local_object_points=0,,,,,,
PV-0433,floor --lower than--> radiator,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0433.png,local_dataset/qwen_vl_crops/full_validation/c92fb5b7-f771-2064-87a9-31c819832405_1/1_5/pair_view_000.png,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=-0.1860;bbox_gap_norm=0.0257;xy_overlap_ratio=0.2513;local_vertical_gap_norm=-0.2818;subject_vertical_aspect=0.0174;local_object_points=487,,,,,,
PV-0434,floor --standing on--> cabinet,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0434.png,local_dataset/qwen_vl_crops/full_validation/e61b0e04-bada-2f31-82d6-72831a602ba7_1/1_10/pair_view_000.png,ambiguous,low,pose_subtype_uncertain,support_contact_but_flat_subject,center_dz_norm=-0.0767;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.1079;subject_vertical_aspect=0.0123;local_object_points=1399,,,,,,
PV-0435,trash can --higher than--> toilet brush,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0435.png,local_dataset/qwen_vl_crops/full_validation/ab835fae-54c6-29a1-995e-b06cfc555786_1/7_26/pair_view_000.png,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=0.5462;bbox_gap_norm=2.3487;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.1649;local_object_points=0,,,,,,
PV-0436,floor --lying on--> blanket,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0436.png,local_dataset/qwen_vl_crops/full_validation/742e8f15-be0a-294e-9ebb-6c72dbcb9662_1/1_26/pair_view_000.png,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=-0.1391;bbox_gap_norm=0.0918;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.1827;subject_vertical_aspect=0.0148;local_object_points=384,,,,,,
PV-0437,shelf --lower than--> towel,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0437.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=0.9939;bbox_gap_norm=2.3874;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.3162;local_object_points=0,,,,,,
PV-0438,wall --lower than--> kitchen cabinet,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0438.png,local_dataset/qwen_vl_crops/full_validation/321c8680-a5a8-2a84-85c2-816a26d59516_1/4_8/pair_view_000.png,ambiguous,low,vertical_order_near_tie,directed_center_height_margin_near_zero,center_dz_norm=-0.0180;bbox_gap_norm=0.0167;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.8558;subject_vertical_aspect=1.8906;local_object_points=49,,,,,,
PV-0439,shelf --standing on--> shower wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0439.png,local_dataset/qwen_vl_crops/full_validation/c7895f7a-339c-2d13-82ac-09ef1c9001ba_4/6_2/pair_view_000.png,ambiguous,low,support_configuration_uncertain,standing_contact_or_pose_uncertain,center_dz_norm=0.2788;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.4053;subject_vertical_aspect=0.2446;local_object_points=869,,,,,,
PV-0440,pillow --higher than--> item,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0440.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-0.5364;bbox_gap_norm=9.8561;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9689;local_object_points=0,,,,,,
PV-0441,dining chair --close by--> wall,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0441.png,local_dataset/qwen_vl_crops/full_validation/e61b0e04-bada-2f31-82d6-72831a602ba7_7/40_3/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.5579;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.9763;subject_vertical_aspect=1.9056;local_object_points=209,,,,,,
PV-0442,floor --higher than--> cushion,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0442.png,,physically_invalid,medium,vertical_order_inconsistent,directed_center_height_reversed_le_-0.12,center_dz_norm=-0.2092;bbox_gap_norm=0.1219;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.2527;subject_vertical_aspect=0.0244;local_object_points=190,,,,,,
PV-0443,toilet paper dispenser --higher than--> ceiling,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0443.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-1.5823;bbox_gap_norm=1.4977;xy_overlap_ratio=0.5871;local_vertical_gap_norm=-1.7741;subject_vertical_aspect=1.4581;local_object_points=18,,,,,,
PV-0444,wall --lying on--> chair,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0444.png,,physically_invalid,high,contact_or_support_missing,lying_support_separated,center_dz_norm=0.6107;bbox_gap_norm=0.9088;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.6541;local_object_points=0,,,,,,
PV-0445,pillow --lower than--> picture,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0445.png,,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=-1.9165;bbox_gap_norm=6.4939;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5190;local_object_points=0,,,,,,
PV-0446,plant --lying on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0446.png,local_dataset/qwen_vl_crops/full_validation/8eabc455-5af7-2f32-8606-a0bdbe6c537d_3/37_1/pair_view_000.png,physically_invalid,medium,contact_or_support_missing,lying_support_separated,center_dz_norm=0.5704;bbox_gap_norm=0.5076;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.4973;subject_vertical_aspect=0.5308;local_object_points=52,,,,,,
PV-0447,lamp --standing on--> bench,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0447.png,,physically_invalid,medium,contact_or_support_missing,standing_support_separated,center_dz_norm=0.8134;bbox_gap_norm=0.4108;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.0190;local_object_points=0,,,,,,
PV-0448,tv --lower than--> plant,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0448.png,,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=-0.5414;bbox_gap_norm=1.4068;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8039;local_object_points=0,,,,,,
PV-0449,object --standing on--> tv,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0449.png,local_dataset/qwen_vl_crops/full_validation/5630cfcf-12bf-2860-8784-83d28a611a83_2/22_17/pair_view_000.png,ambiguous,low,support_configuration_uncertain,standing_contact_or_pose_uncertain,center_dz_norm=-0.4493;bbox_gap_norm=0.0000;xy_overlap_ratio=0.8336;local_vertical_gap_norm=-1.0971;subject_vertical_aspect=1.0039;local_object_points=397,,,,,,
PV-0450,chair --supported by--> chair,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.png,,physically_invalid,high,contact_or_support_missing,pair_or_vertical_separation,center_dz_norm=0.0001;bbox_gap_norm=1.0436;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8333;local_object_points=0,,,,,,
PV-0451,suitcase --higher than--> paper towel,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0451.png,,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=1.7543;bbox_gap_norm=3.6772;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.4395;local_object_points=0,,,,,,
PV-0452,carpet --close by--> armchair,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0452.png,local_dataset/qwen_vl_crops/full_validation/6bde60cf-9162-246f-8f98-6355d75494c2_1/2_8/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.1623;bbox_gap_norm=0.0000;xy_overlap_ratio=0.1944;local_vertical_gap_norm=-0.2990;subject_vertical_aspect=0.0390;local_object_points=286,,,,,,
PV-0453,desk --standing on--> drawer,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0453.png,local_dataset/qwen_vl_crops/full_validation/bcb0fe04-4f39-2c70-9f03-d0eec592de24_3/8_6/pair_view_000.png,physically_valid,high,standing_support_consistent,support_contact_plus_vertical_pose,center_dz_norm=0.5705;bbox_gap_norm=0.0734;xy_overlap_ratio=0.7452;local_vertical_gap_norm=0.0304;subject_vertical_aspect=0.5858;local_object_points=445,,,,,,
PV-0454,ceiling --supported by--> window,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0454.png,,physically_valid,medium,contact_or_support_consistent,local_support_surface_contact,center_dz_norm=0.6258;bbox_gap_norm=0.1475;xy_overlap_ratio=0.6349;local_vertical_gap_norm=0.1248;subject_vertical_aspect=0.0247;local_object_points=1337,,,,,,
PV-0455,couch --higher than--> cushion,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0455.png,local_dataset/qwen_vl_crops/full_validation/c7895f2b-339c-2d13-8248-b0507e050314_1/25_30/pair_view_000.png,ambiguous,low,vertical_order_near_tie,directed_center_height_margin_near_zero,center_dz_norm=-0.0517;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.2868;subject_vertical_aspect=0.2674;local_object_points=131,,,,,,
PV-0456,floor --close by--> bench,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0456.png,local_dataset/qwen_vl_crops/full_validation/ba6fdaaa-a4c1-2dca-8163-a52b18bf6b64_2/1_35/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.1009;bbox_gap_norm=0.0123;xy_overlap_ratio=0.8871;local_vertical_gap_norm=-0.1225;subject_vertical_aspect=0.0116;local_object_points=744,,,,,,
PV-0457,cushion --lying on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0457.png,local_dataset/qwen_vl_crops/full_validation/2451c048-fae8-24f6-9043-f1604dbada2c_3/54_1/pair_view_000.png,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=0.2201;bbox_gap_norm=0.1212;xy_overlap_ratio=1.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9570;local_object_points=0,,,,,,
PV-0458,kitchen cabinet --lower than--> kitchen cabinet,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0458.png,,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=-0.6626;bbox_gap_norm=0.3223;xy_overlap_ratio=0.6603;local_vertical_gap_norm=-1.1119;subject_vertical_aspect=0.5276;local_object_points=908,,,,,,
PV-0459,curtain --close by--> windowsill,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0459.png,,physically_valid,medium,distance_consistent,robust_bbox_gap_norm_le_0.45,center_dz_norm=0.6015;bbox_gap_norm=0.2005;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.7393;local_object_points=7,,,,,,
PV-0460,table --close by--> wall,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0460.png,,physically_valid,medium,distance_consistent,robust_bbox_gap_norm_le_0.45,center_dz_norm=-0.5781;bbox_gap_norm=0.3938;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5002;local_object_points=0,,,,,,
PV-0461,board --supported by--> door,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0461.png,,physically_invalid,medium,contact_or_support_missing,pair_or_vertical_separation,center_dz_norm=0.0357;bbox_gap_norm=0.8581;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.7966;local_object_points=0,,,,,,
PV-0462,floor --standing on--> sink,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0462.png,local_dataset/qwen_vl_crops/full_validation/bcb0fe04-4f39-2c70-9f03-d0eec592de24_2/1_26/pair_view_000.png,ambiguous,low,support_configuration_uncertain,standing_contact_or_pose_uncertain,center_dz_norm=-0.5170;bbox_gap_norm=0.3910;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.5996;subject_vertical_aspect=0.0362;local_object_points=1173,,,,,,
PV-0463,curtain --close by--> lamp,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0463.png,,physically_invalid,high,distance_inconsistent,robust_bbox_gap_norm_ge_1.00,center_dz_norm=-0.0134;bbox_gap_norm=1.5055;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.9995;local_object_points=0,,,,,,
PV-0464,dining table --close by--> table lamp,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0464.png,local_dataset/qwen_vl_crops/full_validation/9766cbf5-6321-2e2f-8131-78c4e204635d_4/35_36/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.2959;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.6034;subject_vertical_aspect=0.1849;local_object_points=249,,,,,,
PV-0465,frame --standing on--> clutter,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0465.png,,physically_invalid,high,contact_or_support_missing,standing_support_separated,center_dz_norm=1.6428;bbox_gap_norm=2.7652;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.4927;local_object_points=0,,,,,,
PV-0466,wall --lying on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0466.png,,physically_invalid,medium,contact_or_support_missing,lying_support_separated,center_dz_norm=0.6256;bbox_gap_norm=0.4855;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.4876;subject_vertical_aspect=0.7765;local_object_points=96,,,,,,
PV-0467,ceiling --standing on--> blanket,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0467.png,,physically_invalid,medium,contact_or_support_missing,standing_support_separated,center_dz_norm=0.6036;bbox_gap_norm=0.5914;xy_overlap_ratio=0.9677;local_vertical_gap_norm=0.5914;subject_vertical_aspect=0.0124;local_object_points=821,,,,,,
PV-0468,chair --close by--> chair,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0468.png,local_dataset/qwen_vl_crops/full_validation/0cac7532-8d6f-2d13-8cea-1e70d5ae4856_2/10_11/pair_view_000.png,ambiguous,low,distance_context_dependent,robust_bbox_gap_norm_mid_band,center_dz_norm=0.0638;bbox_gap_norm=0.6429;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5216;local_object_points=0,,,,,,
PV-0469,clock --higher than--> towel,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0469.png,local_dataset/qwen_vl_crops/full_validation/5341b7e3-8a66-2cdd-8709-66a2159f0017_1/15_13/pair_view_000.png,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=1.5896;bbox_gap_norm=0.5502;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.1279;local_object_points=0,,,,,,
PV-0470,blanket --lower than--> table,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0470.png,,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=-0.4730;bbox_gap_norm=3.1614;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.1567;local_object_points=0,,,,,,
PV-0471,box --higher than--> kitchen counter,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0471.png,,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=1.6591;bbox_gap_norm=1.4982;xy_overlap_ratio=0.3309;local_vertical_gap_norm=1.3863;subject_vertical_aspect=0.3262;local_object_points=26,,,,,,
PV-0472,blanket --standing on--> pillow,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0472.png,,physically_invalid,high,contact_or_support_missing,standing_support_separated,center_dz_norm=-0.0563;bbox_gap_norm=2.0638;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.4643;local_object_points=0,,,,,,
