audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0446,plant --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/8eabc455-5af7-2f32-8606-a0bdbe6c537d_3/37_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0446.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0446.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:lying_support_separated;center_dz_norm=0.5704;bbox_gap_norm=0.5076;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.4973;subject_vertical_aspect=0.5308;local_object_points=52,codex_blinded_proxy_v1,2026-07-10T06:52:59.485325+00:00
PV-0447,lamp --standing on--> bench,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0447.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0447.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:standing_support_separated;center_dz_norm=0.8134;bbox_gap_norm=0.4108;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.0190;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.486763+00:00
PV-0448,tv --lower than--> plant,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0448.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0448.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=-0.5414;bbox_gap_norm=1.4068;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8039;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.487656+00:00
PV-0449,object --standing on--> tv,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/5630cfcf-12bf-2860-8784-83d28a611a83_2/22_17/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0449.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0449.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=-0.4493;bbox_gap_norm=0.0000;xy_overlap_ratio=0.8336;local_vertical_gap_norm=-1.0971;subject_vertical_aspect=1.0039;local_object_points=397,codex_blinded_proxy_v1,2026-07-10T06:52:59.488590+00:00
PV-0450,chair --supported by--> chair,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0450.ply,physically_invalid,high,contact_or_support_missing,True,codex_blinded_proxy:pair_or_vertical_separation;center_dz_norm=0.0001;bbox_gap_norm=1.0436;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8333;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.490124+00:00
PV-0451,suitcase --higher than--> paper towel,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0451.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0451.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=1.7543;bbox_gap_norm=3.6772;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.4395;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.490824+00:00
PV-0452,carpet --close by--> armchair,close by,proximity,local_dataset/qwen_vl_crops/full_validation/6bde60cf-9162-246f-8f98-6355d75494c2_1/2_8/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0452.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0452.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.1623;bbox_gap_norm=0.0000;xy_overlap_ratio=0.1944;local_vertical_gap_norm=-0.2990;subject_vertical_aspect=0.0390;local_object_points=286,codex_blinded_proxy_v1,2026-07-10T06:52:59.492926+00:00
PV-0453,desk --standing on--> drawer,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/bcb0fe04-4f39-2c70-9f03-d0eec592de24_3/8_6/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0453.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0453.ply,physically_valid,high,standing_support_consistent,True,codex_blinded_proxy:support_contact_plus_vertical_pose;center_dz_norm=0.5705;bbox_gap_norm=0.0734;xy_overlap_ratio=0.7452;local_vertical_gap_norm=0.0304;subject_vertical_aspect=0.5858;local_object_points=445,codex_blinded_proxy_v1,2026-07-10T06:52:59.493986+00:00
PV-0454,ceiling --supported by--> window,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0454.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0454.ply,physically_valid,medium,contact_or_support_consistent,True,codex_blinded_proxy:local_support_surface_contact;center_dz_norm=0.6258;bbox_gap_norm=0.1475;xy_overlap_ratio=0.6349;local_vertical_gap_norm=0.1248;subject_vertical_aspect=0.0247;local_object_points=1337,codex_blinded_proxy_v1,2026-07-10T06:52:59.495571+00:00
PV-0455,couch --higher than--> cushion,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/c7895f2b-339c-2d13-8248-b0507e050314_1/25_30/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0455.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0455.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=-0.0517;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.2868;subject_vertical_aspect=0.2674;local_object_points=131,codex_blinded_proxy_v1,2026-07-10T06:52:59.497050+00:00
PV-0456,floor --close by--> bench,close by,proximity,local_dataset/qwen_vl_crops/full_validation/ba6fdaaa-a4c1-2dca-8163-a52b18bf6b64_2/1_35/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0456.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0456.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.1009;bbox_gap_norm=0.0123;xy_overlap_ratio=0.8871;local_vertical_gap_norm=-0.1225;subject_vertical_aspect=0.0116;local_object_points=744,codex_blinded_proxy_v1,2026-07-10T06:52:59.498906+00:00
PV-0457,cushion --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/2451c048-fae8-24f6-9043-f1604dbada2c_3/54_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0457.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0457.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:lying_contact_or_pose_uncertain;center_dz_norm=0.2201;bbox_gap_norm=0.1212;xy_overlap_ratio=1.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9570;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.500341+00:00
PV-0458,kitchen cabinet --lower than--> kitchen cabinet,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0458.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0458.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=-0.6626;bbox_gap_norm=0.3223;xy_overlap_ratio=0.6603;local_vertical_gap_norm=-1.1119;subject_vertical_aspect=0.5276;local_object_points=908,codex_blinded_proxy_v1,2026-07-10T06:52:59.502582+00:00
PV-0459,curtain --close by--> windowsill,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0459.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0459.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=0.6015;bbox_gap_norm=0.2005;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.7393;local_object_points=7,codex_blinded_proxy_v1,2026-07-10T06:52:59.504473+00:00
PV-0460,table --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0460.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0460.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=-0.5781;bbox_gap_norm=0.3938;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5002;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.506415+00:00
PV-0461,board --supported by--> door,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0461.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0461.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:pair_or_vertical_separation;center_dz_norm=0.0357;bbox_gap_norm=0.8581;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.7966;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.507668+00:00
PV-0462,floor --standing on--> sink,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/bcb0fe04-4f39-2c70-9f03-d0eec592de24_2/1_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0462.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0462.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=-0.5170;bbox_gap_norm=0.3910;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.5996;subject_vertical_aspect=0.0362;local_object_points=1173,codex_blinded_proxy_v1,2026-07-10T06:52:59.509161+00:00
PV-0463,curtain --close by--> lamp,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0463.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0463.ply,physically_invalid,high,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_1.00;center_dz_norm=-0.0134;bbox_gap_norm=1.5055;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.9995;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.510584+00:00
PV-0464,dining table --close by--> table lamp,close by,proximity,local_dataset/qwen_vl_crops/full_validation/9766cbf5-6321-2e2f-8131-78c4e204635d_4/35_36/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0464.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0464.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.2959;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.6034;subject_vertical_aspect=0.1849;local_object_points=249,codex_blinded_proxy_v1,2026-07-10T06:52:59.512123+00:00
PV-0465,frame --standing on--> clutter,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0465.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0465.ply,physically_invalid,high,contact_or_support_missing,True,codex_blinded_proxy:standing_support_separated;center_dz_norm=1.6428;bbox_gap_norm=2.7652;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.4927;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.513252+00:00
PV-0466,wall --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0466.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0466.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:lying_support_separated;center_dz_norm=0.6256;bbox_gap_norm=0.4855;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.4876;subject_vertical_aspect=0.7765;local_object_points=96,codex_blinded_proxy_v1,2026-07-10T06:52:59.514833+00:00
PV-0467,ceiling --standing on--> blanket,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0467.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0467.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:standing_support_separated;center_dz_norm=0.6036;bbox_gap_norm=0.5914;xy_overlap_ratio=0.9677;local_vertical_gap_norm=0.5914;subject_vertical_aspect=0.0124;local_object_points=821,codex_blinded_proxy_v1,2026-07-10T06:52:59.516771+00:00
PV-0468,chair --close by--> chair,close by,proximity,local_dataset/qwen_vl_crops/full_validation/0cac7532-8d6f-2d13-8cea-1e70d5ae4856_2/10_11/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0468.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0468.ply,ambiguous,low,distance_context_dependent,True,codex_blinded_proxy:robust_bbox_gap_norm_mid_band;center_dz_norm=0.0638;bbox_gap_norm=0.6429;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5216;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.517147+00:00
PV-0469,clock --higher than--> towel,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/5341b7e3-8a66-2cdd-8709-66a2159f0017_1/15_13/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0469.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0469.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=1.5896;bbox_gap_norm=0.5502;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.1279;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.517600+00:00
PV-0470,blanket --lower than--> table,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0470.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0470.ply,physically_valid,medium,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.18;center_dz_norm=-0.4730;bbox_gap_norm=3.1614;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.1567;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.519049+00:00
PV-0471,box --higher than--> kitchen counter,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0471.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0471.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=1.6591;bbox_gap_norm=1.4982;xy_overlap_ratio=0.3309;local_vertical_gap_norm=1.3863;subject_vertical_aspect=0.3262;local_object_points=26,codex_blinded_proxy_v1,2026-07-10T06:52:59.519550+00:00
PV-0472,blanket --standing on--> pillow,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0472.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0472.ply,physically_invalid,high,contact_or_support_missing,True,codex_blinded_proxy:standing_support_separated;center_dz_norm=-0.0563;bbox_gap_norm=2.0638;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.4643;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.520183+00:00
PV-0473,wall --close by--> pillow,close by,proximity,local_dataset/qwen_vl_crops/full_validation/75c25975-9ca2-2844-9769-84677f46d4cf_3/2_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0473.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0473.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=0.5907;bbox_gap_norm=0.0634;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9215;local_object_points=4,codex_blinded_proxy_v1,2026-07-10T06:52:59.521818+00:00
PV-0474,object --lying on--> ceiling,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0474.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0474.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:lying_support_separated;center_dz_norm=-0.7945;bbox_gap_norm=0.7285;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.8933;subject_vertical_aspect=1.1806;local_object_points=227,codex_blinded_proxy_v1,2026-07-10T06:52:59.523536+00:00
PV-0475,object --lying on--> box,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0475.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0475.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:lying_contact_or_pose_uncertain;center_dz_norm=-0.0637;bbox_gap_norm=0.1207;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.4863;subject_vertical_aspect=1.4618;local_object_points=37,codex_blinded_proxy_v1,2026-07-10T06:52:59.525248+00:00
PV-0476,lamp --higher than--> box,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0476.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0476.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=4.0591;bbox_gap_norm=3.7439;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.2297;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.526126+00:00
PV-0477,stove --higher than--> ceiling,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/38770ca5-86d7-27b8-871c-57fdbfe87905_6/76_8/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0477.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0477.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-0.5747;bbox_gap_norm=0.4882;xy_overlap_ratio=0.2448;local_vertical_gap_norm=-0.6853;subject_vertical_aspect=1.0203;local_object_points=60,codex_blinded_proxy_v1,2026-07-10T06:52:59.528784+00:00
